split,timestamp,year,max_peak_flux,log10_max_peak_flux,xrsb_max_timestamp,source_satellite,source_role,valid_count_24h,coverage_fraction_24h,previous_event_time,previous_event_flare_id,previous_event_class,previous_event_peak_flux,previous_event_delta_minutes,nearest_event_to_max_time,nearest_event_to_max_flare_id,nearest_event_to_max_class,nearest_event_to_max_peak_flux,nearest_event_to_max_delta_minutes,previous_flare_within_6h_before_window,near_max_event_outside_exact_window_within_6h
test,2024-03-14T21:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1351,0.93819444,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-3,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,true,false
test,2024-03-14T22:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1351,0.93819444,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-63,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,true,false
test,2024-03-14T23:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-123,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,true,false
test,2024-03-15T00:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-183,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,true,false
test,2024-03-15T01:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-243,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,true,false
test,2024-03-15T02:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-303,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,true,false
test,2024-03-15T03:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-363,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,false,false
test,2024-03-15T04:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-423,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,false,false
test,2024-03-15T05:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-483,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,false,false
test,2024-03-15T06:00:00+00:00,2024,5.97747066422e-06,-5.2234825466,2024-03-15T06:19:00+00:00,18,primary,1348,0.93611111,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-543,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-562,false,false
test,2024-03-15T07:00:00+00:00,2024,5.18101160196e-06,-5.28558543519,2024-03-15T07:00:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-603,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-603,false,false
test,2024-03-15T08:00:00+00:00,2024,3.41216423294e-06,-5.46697007371,2024-03-15T08:00:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-663,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-663,false,false
test,2024-03-15T09:00:00+00:00,2024,2.09869449463e-06,-5.67805077674,2024-03-15T10:00:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-723,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-783,false,false
test,2024-03-15T10:00:00+00:00,2024,2.09869449463e-06,-5.67805077674,2024-03-15T10:00:00+00:00,18,primary,1351,0.93819444,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-783,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-783,false,false
test,2024-03-15T11:00:00+00:00,2024,1.78890104507e-06,-5.74741368222,2024-03-15T11:00:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-843,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-843,false,false
test,2024-03-15T12:00:00+00:00,2024,1.78145671725e-06,-5.74922472492,2024-03-15T12:09:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-903,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-912,false,false
test,2024-03-15T13:00:00+00:00,2024,1.90536161426e-06,-5.7200225884,2024-03-16T12:30:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-963,2024-03-16T14:16:00+00:00,202403161411,C1.6,1.693e-06,106,false,true
test,2024-03-15T14:00:00+00:00,2024,1.90536161426e-06,-5.7200225884,2024-03-16T12:30:00+00:00,18,primary,1350,0.93750000,2024-03-14T20:57:00+00:00,202403142048,C1.8,1.893e-06,-1023,2024-03-16T14:16:00+00:00,202403161411,C1.6,1.693e-06,106,false,true
test,2024-04-01T02:00:00+00:00,2024,1.49276675074e-05,-4.82600804678,2024-04-01T02:00:00+00:00,18,primary,973,0.67569444,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-28,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-28,true,true
test,2024-04-01T03:00:00+00:00,2024,1.71001386207e-06,-5.76700036903,2024-04-01T03:02:00+00:00,18,primary,1024,0.71111111,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-88,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-90,true,true
test,2024-04-01T04:00:00+00:00,2024,1.57103397669e-06,-5.80381442239,2024-04-01T06:07:00+00:00,18,primary,1026,0.71250000,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-148,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-275,true,true
test,2024-04-01T05:00:00+00:00,2024,1.57103397669e-06,-5.80381442239,2024-04-01T06:07:00+00:00,18,primary,1026,0.71250000,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-208,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-275,true,true
test,2024-04-01T06:00:00+00:00,2024,1.57103397669e-06,-5.80381442239,2024-04-01T06:07:00+00:00,18,primary,1026,0.71250000,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-268,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-275,true,true
test,2024-04-01T07:00:00+00:00,2024,1.25331553136e-06,-5.90193957843,2024-04-01T07:10:00+00:00,18,primary,1026,0.71250000,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-328,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-338,true,true
test,2024-04-01T08:00:00+00:00,2024,1.24543248603e-06,-5.90467981027,2024-04-01T10:27:00+00:00,18,primary,1063,0.73819444,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-388,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-535,false,false
test,2024-04-01T09:00:00+00:00,2024,1.24543248603e-06,-5.90467981027,2024-04-01T10:27:00+00:00,18,primary,1093,0.75902778,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-448,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-535,false,false
test,2024-04-01T10:00:00+00:00,2024,1.24543248603e-06,-5.90467981027,2024-04-01T10:27:00+00:00,18,primary,1104,0.76666667,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-508,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-535,false,false
test,2024-04-01T11:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1156,0.80277778,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-568,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T12:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1208,0.83888889,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-628,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T13:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1259,0.87430556,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-688,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T14:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1311,0.91041667,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-748,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T15:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1364,0.94722222,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-808,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T16:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1364,0.94722222,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-868,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T17:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1364,0.94722222,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-928,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T18:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1364,0.94722222,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-988,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T19:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1364,0.94722222,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1048,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T20:00:00+00:00,2024,1.19315893699e-06,-5.92330170146,2024-04-01T20:14:00+00:00,18,primary,1366,0.94861111,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1108,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1122,false,false
test,2024-04-01T21:00:00+00:00,2024,1.07470850708e-06,-5.96870931336,2024-04-01T21:01:00+00:00,18,primary,1366,0.94861111,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1168,2024-04-01T01:32:00+00:00,202404010113,M3.9,3.910e-05,-1169,false,false
test,2024-06-26T01:00:00+00:00,2024,6.19777529209e-06,-5.20776417369,2024-06-26T15:30:00+00:00,18,primary,1438,0.99861111,2024-06-26T00:12:00+00:00,202406260008,C4.7,4.785e-06,-48,2024-06-27T01:18:00+00:00,202406270109,C3.1,3.104e-06,588,true,false
test,2024-10-20T23:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-25,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,true,false
test,2024-10-21T00:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-85,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,true,false
test,2024-10-21T01:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-145,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,true,false
test,2024-10-21T02:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-205,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,true,false
test,2024-10-21T03:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-265,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,true,false
test,2024-10-21T04:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-325,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,true,false
test,2024-10-21T05:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-385,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,false,false
test,2024-10-21T06:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-445,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,false,false
test,2024-10-21T07:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-505,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,false,false
test,2024-10-21T08:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-565,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,false,false
test,2024-10-21T09:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-625,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,false,false
test,2024-10-21T10:00:00+00:00,2024,6.16552415522e-06,-5.21002999643,2024-10-21T10:01:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-685,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-686,false,false
test,2024-10-21T11:00:00+00:00,2024,5.52920482733e-06,-5.25733732149,2024-10-21T11:00:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-745,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-745,false,false
test,2024-10-21T12:00:00+00:00,2024,4.74363878311e-06,-5.32388838888,2024-10-21T21:20:00+00:00,18,primary,1440,1.00000000,2024-10-20T22:35:00+00:00,202410202228,C5.0,5.036e-06,-805,2024-10-22T12:11:00+00:00,202410221204,C5.1,5.162e-06,891,false,false
